Notes	County	County Code	Year	Year Code	Drug/Alcohol Induced Cause	Drug/Alcohol Induced Cause Code	Deaths
	Winston County, AL	1133	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	327.0
	Aleutians West Census Area, AK	2016	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	11.0
	Anchorage Borough, AK	2020	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	45.0
	Anchorage Borough, AK	2020	2008.0	2008.0	Drug poisonings (overdose) Undetermined (Y10-Y14)	D4	11.0
	Anchorage Borough, AK	2020	2008.0	2008.0	Alcohol poisonings (overdose) (X45, X65, Y15)	A1	14.0
	Anchorage Borough, AK	2020	2008.0	2008.0	All other alcohol-induced causes	A9	52.0
	Anchorage Borough, AK	2020	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	1231.0
	Bethel Census Area, AK	2050	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	84.0
	Dillingham Census Area, AK	2070	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	22.0
	Fairbanks North Star Borough, AK	2090	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	338.0
	Haines Borough, AK	2100	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	15.0
	Juneau Borough, AK	2110	2008.0	2008.0	All other alcohol-induced causes	A9	11.0
	Juneau Borough, AK	2110	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	142.0
	Kenai Peninsula Borough, AK	2122	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	348.0
	Ketchikan Gateway Borough, AK	2130	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	93.0
	Kodiak Island Borough, AK	2150	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	48.0
	Lake and Peninsula Borough, AK	2164	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	10.0
	Matanuska-Susitna Borough, AK	2170	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	18.0
	Matanuska-Susitna Borough, AK	2170	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	367.0
	Nome Census Area, AK	2180	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	65.0
	North Slope Borough, AK	2185	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	53.0
	Northwest Arctic Borough, AK	2188	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	46.0
	Prince of Wales-Outer Ketchikan Census Area, AK	2201	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	29.0
	Sitka Borough, AK	2220	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	56.0
	Skagway-Hoonah-Angoon Census Area, AK	2232	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	17.0
	Southeast Fairbanks Census Area, AK	2240	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	24.0
	Valdez-Cordova Census Area, AK	2261	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	54.0
	Wade Hampton Census Area, AK	2270	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	42.0
	Wrangell-Petersburg Census Area, AK	2280	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	50.0
	Yukon-Koyukuk Census Area, AK	2290	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	53.0
	Apache County, AZ	4001	2008.0	2008.0	Alcohol poisonings (overdose) (X45, X65, Y15)	A1	14.0
	Apache County, AZ	4001	2008.0	2008.0	All other alcohol-induced causes	A9	22.0
	Apache County, AZ	4001	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	493.0
	Cochise County, AZ	4003	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	12.0
	Cochise County, AZ	4003	2008.0	2008.0	All other alcohol-induced causes	A9	11.0
	Cochise County, AZ	4003	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	1160.0
	Coconino County, AZ	4005	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	10.0
	Coconino County, AZ	4005	2008.0	2008.0	All other alcohol-induced causes	A9	26.0
	Coconino County, AZ	4005	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	663.0
	Gila County, AZ	4007	2008.0	2008.0	All other alcohol-induced causes	A9	15.0
	Gila County, AZ	4007	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	701.0
	Graham County, AZ	4009	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	284.0
	Greenlee County, AZ	4011	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	51.0
	La Paz County, AZ	4012	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	215.0
	Maricopa County, AZ	4013	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	404.0
	Maricopa County, AZ	4013	2008.0	2008.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	88.0
	Maricopa County, AZ	4013	2008.0	2008.0	Drug poisonings (overdose) Undetermined (Y10-Y14)	D4	34.0
	Maricopa County, AZ	4013	2008.0	2008.0	All other drug-induced causes	D9	18.0
	Maricopa County, AZ	4013	2008.0	2008.0	Alcohol poisonings (overdose) (X45, X65, Y15)	A1	30.0
	Maricopa County, AZ	4013	2008.0	2008.0	All other alcohol-induced causes	A9	368.0
	Maricopa County, AZ	4013	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	23783.0
	Mohave County, AZ	4015	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	26.0
	Mohave County, AZ	4015	2008.0	2008.0	All other alcohol-induced causes	A9	51.0
	Mohave County, AZ	4015	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	2469.0
	Navajo County, AZ	4017	2008.0	2008.0	All other alcohol-induced causes	A9	26.0
	Navajo County, AZ	4017	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	762.0
	Pima County, AZ	4019	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	91.0
	Pima County, AZ	4019	2008.0	2008.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	25.0
	Pima County, AZ	4019	2008.0	2008.0	All other alcohol-induced causes	A9	115.0
	Pima County, AZ	4019	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	7948.0
	Pinal County, AZ	4021	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	23.0
	Pinal County, AZ	4021	2008.0	2008.0	All other alcohol-induced causes	A9	30.0
	Pinal County, AZ	4021	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	1963.0
	Santa Cruz County, AZ	4023	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	249.0
	Yavapai County, AZ	4025	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	20.0
	Yavapai County, AZ	4025	2008.0	2008.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	12.0
	Yavapai County, AZ	4025	2008.0	2008.0	All other alcohol-induced causes	A9	30.0
	Yavapai County, AZ	4025	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	2327.0
	Yuma County, AZ	4027	2008.0	2008.0	All other alcohol-induced causes	A9	13.0
	Yuma County, AZ	4027	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	1118.0
	Arkansas County, AR	5001	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	273.0
	Ashley County, AR	5003	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	232.0
	Baxter County, AR	5005	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	661.0
	Benton County, AR	5007	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	12.0
	Benton County, AR	5007	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	1453.0
	Boone County, AR	5009	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	384.0
	Bradley County, AR	5011	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	158.0
	Calhoun County, AR	5013	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	58.0
	Carroll County, AR	5015	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	293.0
	Chicot County, AR	5017	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	161.0
	Clark County, AR	5019	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	244.0
	Clay County, AR	5021	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	214.0
	Cleburne County, AR	5023	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	315.0
	Cleveland County, AR	5025	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	102.0
	Columbia County, AR	5027	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	317.0
	Conway County, AR	5029	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	265.0
	Craighead County, AR	5031	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	15.0
	Craighead County, AR	5031	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	796.0
	Crawford County, AR	5033	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	11.0
	Crawford County, AR	5033	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	565.0
	Crittenden County, AR	5035	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	524.0
	Cross County, AR	5037	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	202.0
	Dallas County, AR	5039	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	96.0
	Desha County, AR	5041	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	176.0
	Drew County, AR	5043	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	167.0
	Faulkner County, AR	5045	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	739.0
	Franklin County, AR	5047	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	241.0
	Fulton County, AR	5049	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	185.0
	Garland County, AR	5051	2008.0	2008.0	Drug poisonings (overdose) Undetermined (Y10-Y14)	D4	12.0
	Garland County, AR	5051	2008.0	2008.0	All other alcohol-induced causes	A9	17.0
	Garland County, AR	5051	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	1294.0
	Grant County, AR	5053	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	178.0
	Greene County, AR	5055	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	440.0
	Hempstead County, AR	5057	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	245.0
	Hot Spring County, AR	5059	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	368.0
	Howard County, AR	5061	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	168.0
	Independence County, AR	5063	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	402.0
	Izard County, AR	5065	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	188.0
	Jackson County, AR	5067	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	221.0
	Jefferson County, AR	5069	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	834.0
	Johnson County, AR	5071	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	285.0
	Lafayette County, AR	5073	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	113.0
	Lawrence County, AR	5075	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	203.0
	Lee County, AR	5077	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	143.0
	Lincoln County, AR	5079	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	112.0
	Little River County, AR	5081	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	169.0
	Logan County, AR	5083	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	289.0
	Lonoke County, AR	5085	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	571.0
	Madison County, AR	5087	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	156.0
	Marion County, AR	5089	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	205.0
	Miller County, AR	5091	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	434.0
	Mississippi County, AR	5093	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	545.0
	Monroe County, AR	5095	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	127.0
	Montgomery County, AR	5097	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	134.0
	Nevada County, AR	5099	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	113.0
	Newton County, AR	5101	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	86.0
	Ouachita County, AR	5103	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	361.0
	Perry County, AR	5105	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	122.0
	Phillips County, AR	5107	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	316.0
	Pike County, AR	5109	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	126.0
	Poinsett County, AR	5111	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	311.0
	Polk County, AR	5113	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	271.0
	Pope County, AR	5115	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	546.0
	Prairie County, AR	5117	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	139.0
	Pulaski County, AR	5119	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	20.0
	Pulaski County, AR	5119	2008.0	2008.0	Drug poisonings (overdose) Undetermined (Y10-Y14)	D4	10.0
	Pulaski County, AR	5119	2008.0	2008.0	All other alcohol-induced causes	A9	26.0
	Pulaski County, AR	5119	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	3235.0
	Randolph County, AR	5121	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	222.0
	St. Francis County, AR	5123	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	243.0
	Saline County, AR	5125	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	11.0
	Saline County, AR	5125	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	854.0
	Scott County, AR	5127	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	131.0
	Searcy County, AR	5129	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	100.0
	Sebastian County, AR	5131	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	16.0
	Sebastian County, AR	5131	2008.0	2008.0	All other alcohol-induced causes	A9	12.0
	Sebastian County, AR	5131	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	1186.0
	Sevier County, AR	5133	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	165.0
	Sharp County, AR	5135	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	257.0
	Stone County, AR	5137	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	144.0
	Union County, AR	5139	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	552.0
	Van Buren County, AR	5141	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	216.0
	Washington County, AR	5143	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	1270.0
	White County, AR	5145	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	740.0
	Woodruff County, AR	5147	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	155.0
	Yell County, AR	5149	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	226.0
	Alameda County, CA	6001	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	135.0
	Alameda County, CA	6001	2008.0	2008.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	22.0
	Alameda County, CA	6001	2008.0	2008.0	Alcohol poisonings (overdose) (X45, X65, Y15)	A1	14.0
	Alameda County, CA	6001	2008.0	2008.0	All other alcohol-induced causes	A9	113.0
	Alameda County, CA	6001	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	8949.0
	Amador County, CA	6005	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	404.0
	Butte County, CA	6007	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	58.0
	Butte County, CA	6007	2008.0	2008.0	All other alcohol-induced causes	A9	23.0
	Butte County, CA	6007	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	2198.0
	Calaveras County, CA	6009	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	447.0
	Colusa County, CA	6011	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	127.0
	Contra Costa County, CA	6013	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	84.0
	Contra Costa County, CA	6013	2008.0	2008.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	27.0
	Contra Costa County, CA	6013	2008.0	2008.0	All other alcohol-induced causes	A9	83.0
	Contra Costa County, CA	6013	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	6749.0
	Del Norte County, CA	6015	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	249.0
	El Dorado County, CA	6017	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	28.0
	El Dorado County, CA	6017	2008.0	2008.0	All other alcohol-induced causes	A9	12.0
	El Dorado County, CA	6017	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	1222.0
	Fresno County, CA	6019	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	82.0
	Fresno County, CA	6019	2008.0	2008.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	11.0
	Fresno County, CA	6019	2008.0	2008.0	Alcohol poisonings (overdose) (X45, X65, Y15)	A1	14.0
	Fresno County, CA	6019	2008.0	2008.0	All other alcohol-induced causes	A9	93.0
	Fresno County, CA	6019	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	5822.0
	Glenn County, CA	6021	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	224.0
	Humboldt County, CA	6023	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	43.0
	Humboldt County, CA	6023	2008.0	2008.0	All other alcohol-induced causes	A9	42.0
	Humboldt County, CA	6023	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	1226.0
	Imperial County, CA	6025	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	11.0
	Imperial County, CA	6025	2008.0	2008.0	All other alcohol-induced causes	A9	17.0
	Imperial County, CA	6025	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	848.0
	Inyo County, CA	6027	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	191.0
	Kern County, CA	6029	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	108.0
	Kern County, CA	6029	2008.0	2008.0	All other alcohol-induced causes	A9	108.0
	Kern County, CA	6029	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	5074.0
	Kings County, CA	6031	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	11.0
	Kings County, CA	6031	2008.0	2008.0	All other alcohol-induced causes	A9	11.0
	Kings County, CA	6031	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	735.0
	Lake County, CA	6033	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	13.0
	Lake County, CA	6033	2008.0	2008.0	All other alcohol-induced causes	A9	18.0
	Lake County, CA	6033	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	731.0
	Lassen County, CA	6035	2008.0	2008.0	All other non-drug and non-alcohol causes	O9	231.0
	Los Angeles County, CA	6037	2008.0	2008.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	572.0
	Los Angeles County, CA	6037	2008.0	2008.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	118.0
