Notes	County	County Code	Year	Year Code	Drug/Alcohol Induced Cause	Drug/Alcohol Induced Cause Code	Deaths
	Mohave County, AZ	4015	2012.0	2012.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	10.0
	Mohave County, AZ	4015	2012.0	2012.0	All other alcohol-induced causes	A9	44.0
	Mohave County, AZ	4015	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	2736.0
	Navajo County, AZ	4017	2012.0	2012.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	17.0
	Navajo County, AZ	4017	2012.0	2012.0	Alcohol poisonings (overdose) (X45, X65, Y15)	A1	18.0
	Navajo County, AZ	4017	2012.0	2012.0	All other alcohol-induced causes	A9	50.0
	Navajo County, AZ	4017	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	825.0
	Pima County, AZ	4019	2012.0	2012.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	163.0
	Pima County, AZ	4019	2012.0	2012.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	36.0
	Pima County, AZ	4019	2012.0	2012.0	Drug poisonings (overdose) Undetermined (Y10-Y14)	D4	14.0
	Pima County, AZ	4019	2012.0	2012.0	Alcohol poisonings (overdose) (X45, X65, Y15)	A1	13.0
	Pima County, AZ	4019	2012.0	2012.0	All other alcohol-induced causes	A9	144.0
	Pima County, AZ	4019	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	8414.0
	Pinal County, AZ	4021	2012.0	2012.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	38.0
	Pinal County, AZ	4021	2012.0	2012.0	All other alcohol-induced causes	A9	53.0
	Pinal County, AZ	4021	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	2370.0
	Santa Cruz County, AZ	4023	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	300.0
	Yavapai County, AZ	4025	2012.0	2012.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	39.0
	Yavapai County, AZ	4025	2012.0	2012.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	13.0
	Yavapai County, AZ	4025	2012.0	2012.0	Drug poisonings (overdose) Undetermined (Y10-Y14)	D4	14.0
	Yavapai County, AZ	4025	2012.0	2012.0	All other alcohol-induced causes	A9	35.0
	Yavapai County, AZ	4025	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	2541.0
	Yuma County, AZ	4027	2012.0	2012.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	32.0
	Yuma County, AZ	4027	2012.0	2012.0	All other alcohol-induced causes	A9	21.0
	Yuma County, AZ	4027	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	1362.0
	Arkansas County, AR	5001	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	240.0
	Ashley County, AR	5003	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	247.0
	Baxter County, AR	5005	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	649.0
	Benton County, AR	5007	2012.0	2012.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	19.0
	Benton County, AR	5007	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	1616.0
	Boone County, AR	5009	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	392.0
	Bradley County, AR	5011	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	135.0
	Calhoun County, AR	5013	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	61.0
	Carroll County, AR	5015	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	298.0
	Chicot County, AR	5017	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	150.0
	Clark County, AR	5019	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	261.0
	Clay County, AR	5021	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	252.0
	Cleburne County, AR	5023	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	341.0
	Cleveland County, AR	5025	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	101.0
	Columbia County, AR	5027	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	287.0
	Conway County, AR	5029	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	256.0
	Craighead County, AR	5031	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	806.0
	Crawford County, AR	5033	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	595.0
	Crittenden County, AR	5035	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	486.0
	Cross County, AR	5037	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	267.0
	Dallas County, AR	5039	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	103.0
	Desha County, AR	5041	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	152.0
	Drew County, AR	5043	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	152.0
	Faulkner County, AR	5045	2012.0	2012.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	11.0
	Faulkner County, AR	5045	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	843.0
	Franklin County, AR	5047	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	207.0
	Fulton County, AR	5049	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	168.0
	Garland County, AR	5051	2012.0	2012.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	10.0
	Garland County, AR	5051	2012.0	2012.0	All other alcohol-induced causes	A9	15.0
	Garland County, AR	5051	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	1228.0
	Grant County, AR	5053	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	173.0
	Greene County, AR	5055	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	476.0
	Hempstead County, AR	5057	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	243.0
	Hot Spring County, AR	5059	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	359.0
	Howard County, AR	5061	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	185.0
	Independence County, AR	5063	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	408.0
	Izard County, AR	5065	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	191.0
	Jackson County, AR	5067	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	237.0
	Jefferson County, AR	5069	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	799.0
	Johnson County, AR	5071	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	260.0
	Lafayette County, AR	5073	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	111.0
	Lawrence County, AR	5075	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	236.0
	Lee County, AR	5077	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	142.0
	Lincoln County, AR	5079	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	119.0
	Little River County, AR	5081	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	145.0
	Logan County, AR	5083	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	253.0
	Lonoke County, AR	5085	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	627.0
	Madison County, AR	5087	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	152.0
	Marion County, AR	5089	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	237.0
	Miller County, AR	5091	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	474.0
	Mississippi County, AR	5093	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	482.0
	Monroe County, AR	5095	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	102.0
	Montgomery County, AR	5097	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	115.0
	Nevada County, AR	5099	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	123.0
	Newton County, AR	5101	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	89.0
	Ouachita County, AR	5103	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	348.0
	Perry County, AR	5105	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	111.0
	Phillips County, AR	5107	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	272.0
	Pike County, AR	5109	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	146.0
	Poinsett County, AR	5111	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	348.0
	Polk County, AR	5113	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	260.0
	Pope County, AR	5115	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	582.0
	Prairie County, AR	5117	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	102.0
	Pulaski County, AR	5119	2012.0	2012.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	29.0
	Pulaski County, AR	5119	2012.0	2012.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	11.0
	Pulaski County, AR	5119	2012.0	2012.0	All other alcohol-induced causes	A9	24.0
	Pulaski County, AR	5119	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	3524.0
	Randolph County, AR	5121	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	238.0
	St. Francis County, AR	5123	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	281.0
	Saline County, AR	5125	2012.0	2012.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	11.0
	Saline County, AR	5125	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	948.0
	Scott County, AR	5127	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	119.0
	Searcy County, AR	5129	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	113.0
	Sebastian County, AR	5131	2012.0	2012.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	22.0
	Sebastian County, AR	5131	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	1255.0
	Sevier County, AR	5133	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	147.0
	Sharp County, AR	5135	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	279.0
	Stone County, AR	5137	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	151.0
	Union County, AR	5139	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	465.0
	Van Buren County, AR	5141	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	230.0
	Washington County, AR	5143	2012.0	2012.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	10.0
	Washington County, AR	5143	2012.0	2012.0	All other alcohol-induced causes	A9	11.0
	Washington County, AR	5143	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	1403.0
	White County, AR	5145	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	807.0
	Woodruff County, AR	5147	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	109.0
	Yell County, AR	5149	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	275.0
	Alameda County, CA	6001	2012.0	2012.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	115.0
	Alameda County, CA	6001	2012.0	2012.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	18.0
	Alameda County, CA	6001	2012.0	2012.0	All other alcohol-induced causes	A9	134.0
	Alameda County, CA	6001	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	9146.0
	Amador County, CA	6005	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	414.0
	Butte County, CA	6007	2012.0	2012.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	67.0
	Butte County, CA	6007	2012.0	2012.0	All other alcohol-induced causes	A9	41.0
	Butte County, CA	6007	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	2180.0
	Calaveras County, CA	6009	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	437.0
	Colusa County, CA	6011	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	125.0
	Contra Costa County, CA	6013	2012.0	2012.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	99.0
	Contra Costa County, CA	6013	2012.0	2012.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	23.0
	Contra Costa County, CA	6013	2012.0	2012.0	Alcohol poisonings (overdose) (X45, X65, Y15)	A1	10.0
	Contra Costa County, CA	6013	2012.0	2012.0	All other alcohol-induced causes	A9	80.0
	Contra Costa County, CA	6013	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	7014.0
	Del Norte County, CA	6015	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	247.0
	El Dorado County, CA	6017	2012.0	2012.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	30.0
	El Dorado County, CA	6017	2012.0	2012.0	All other alcohol-induced causes	A9	30.0
	El Dorado County, CA	6017	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	1344.0
	Fresno County, CA	6019	2012.0	2012.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	67.0
	Fresno County, CA	6019	2012.0	2012.0	Alcohol poisonings (overdose) (X45, X65, Y15)	A1	14.0
	Fresno County, CA	6019	2012.0	2012.0	All other alcohol-induced causes	A9	95.0
	Fresno County, CA	6019	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	6090.0
	Glenn County, CA	6021	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	211.0
	Humboldt County, CA	6023	2012.0	2012.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	41.0
	Humboldt County, CA	6023	2012.0	2012.0	All other alcohol-induced causes	A9	46.0
	Humboldt County, CA	6023	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	1193.0
	Imperial County, CA	6025	2012.0	2012.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	19.0
	Imperial County, CA	6025	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	945.0
	Inyo County, CA	6027	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	197.0
	Kern County, CA	6029	2012.0	2012.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	135.0
	Kern County, CA	6029	2012.0	2012.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	16.0
	Kern County, CA	6029	2012.0	2012.0	All other alcohol-induced causes	A9	84.0
	Kern County, CA	6029	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	5144.0
	Kings County, CA	6031	2012.0	2012.0	All other alcohol-induced causes	A9	18.0
	Kings County, CA	6031	2012.0	2012.0	All other non-drug and non-alcohol causes	O9	744.0
