Notes	County	County Code	Year	Year Code	Drug/Alcohol Induced Cause	Drug/Alcohol Induced Cause Code	Deaths
	Kenai Peninsula Borough, AK	2122	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	258.0
	Ketchikan Gateway Borough, AK	2130	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	77.0
	Kodiak Island Borough, AK	2150	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	57.0
	Lake and Peninsula Borough, AK	2164	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	11.0
	Matanuska-Susitna Borough, AK	2170	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	370.0
	Nome Census Area, AK	2180	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	58.0
	North Slope Borough, AK	2185	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	27.0
	Northwest Arctic Borough, AK	2188	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	43.0
	Prince of Wales-Outer Ketchikan Census Area, AK	2201	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	34.0
	Sitka Borough, AK	2220	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	53.0
	Skagway-Hoonah-Angoon Census Area, AK	2232	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	16.0
	Southeast Fairbanks Census Area, AK	2240	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	25.0
	Valdez-Cordova Census Area, AK	2261	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	49.0
	Wade Hampton Census Area, AK	2270	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	39.0
	Wrangell-Petersburg Census Area, AK	2280	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	39.0
	Yukon-Koyukuk Census Area, AK	2290	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	23.0
	Apache County, AZ	4001	2005.0	2005.0	All other alcohol-induced causes	A9	19.0
	Apache County, AZ	4001	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	490.0
	Cochise County, AZ	4003	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	10.0
	Cochise County, AZ	4003	2005.0	2005.0	All other alcohol-induced causes	A9	12.0
	Cochise County, AZ	4003	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	1102.0
	Coconino County, AZ	4005	2005.0	2005.0	All other alcohol-induced causes	A9	10.0
	Coconino County, AZ	4005	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	625.0
	Gila County, AZ	4007	2005.0	2005.0	All other alcohol-induced causes	A9	10.0
	Gila County, AZ	4007	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	679.0
	Graham County, AZ	4009	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	279.0
	Greenlee County, AZ	4011	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	62.0
	La Paz County, AZ	4012	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	205.0
	Maricopa County, AZ	4013	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	346.0
	Maricopa County, AZ	4013	2005.0	2005.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	68.0
	Maricopa County, AZ	4013	2005.0	2005.0	Drug poisonings (overdose) Undetermined (Y10-Y14)	D4	50.0
	Maricopa County, AZ	4013	2005.0	2005.0	All other drug-induced causes	D9	41.0
	Maricopa County, AZ	4013	2005.0	2005.0	All other alcohol-induced causes	A9	352.0
	Maricopa County, AZ	4013	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	24317.0
	Mohave County, AZ	4015	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	13.0
	Mohave County, AZ	4015	2005.0	2005.0	Drug poisonings (overdose) Undetermined (Y10-Y14)	D4	11.0
	Mohave County, AZ	4015	2005.0	2005.0	All other alcohol-induced causes	A9	37.0
	Mohave County, AZ	4015	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	2408.0
	Navajo County, AZ	4017	2005.0	2005.0	All other alcohol-induced causes	A9	30.0
	Navajo County, AZ	4017	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	782.0
	Pima County, AZ	4019	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	145.0
	Pima County, AZ	4019	2005.0	2005.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	18.0
	Pima County, AZ	4019	2005.0	2005.0	Drug poisonings (overdose) Undetermined (Y10-Y14)	D4	10.0
	Pima County, AZ	4019	2005.0	2005.0	All other alcohol-induced causes	A9	109.0
	Pima County, AZ	4019	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	7747.0
	Pinal County, AZ	4021	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	15.0
	Pinal County, AZ	4021	2005.0	2005.0	All other alcohol-induced causes	A9	32.0
	Pinal County, AZ	4021	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	1867.0
	Santa Cruz County, AZ	4023	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	257.0
	Yavapai County, AZ	4025	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	15.0
	Yavapai County, AZ	4025	2005.0	2005.0	All other alcohol-induced causes	A9	30.0
	Yavapai County, AZ	4025	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	2232.0
	Yuma County, AZ	4027	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	14.0
	Yuma County, AZ	4027	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	1259.0
	Arkansas County, AR	5001	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	267.0
	Ashley County, AR	5003	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	233.0
	Baxter County, AR	5005	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	673.0
	Benton County, AR	5007	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	10.0
	Benton County, AR	5007	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	1228.0
	Boone County, AR	5009	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	393.0
	Bradley County, AR	5011	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	141.0
	Calhoun County, AR	5013	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	44.0
	Carroll County, AR	5015	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	258.0
	Chicot County, AR	5017	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	171.0
	Clark County, AR	5019	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	223.0
	Clay County, AR	5021	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	211.0
	Cleburne County, AR	5023	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	299.0
	Cleveland County, AR	5025	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	111.0
	Columbia County, AR	5027	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	299.0
	Conway County, AR	5029	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	249.0
	Craighead County, AR	5031	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	837.0
	Crawford County, AR	5033	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	577.0
	Crittenden County, AR	5035	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	463.0
	Cross County, AR	5037	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	221.0
	Dallas County, AR	5039	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	122.0
	Desha County, AR	5041	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	165.0
	Drew County, AR	5043	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	166.0
	Faulkner County, AR	5045	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	707.0
	Franklin County, AR	5047	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	195.0
	Fulton County, AR	5049	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	169.0
	Garland County, AR	5051	2005.0	2005.0	All other alcohol-induced causes	A9	12.0
	Garland County, AR	5051	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	1284.0
	Grant County, AR	5053	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	138.0
	Greene County, AR	5055	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	375.0
	Hempstead County, AR	5057	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	220.0
	Hot Spring County, AR	5059	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	343.0
	Howard County, AR	5061	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	166.0
	Independence County, AR	5063	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	381.0
	Izard County, AR	5065	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	189.0
	Jackson County, AR	5067	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	234.0
	Jefferson County, AR	5069	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	854.0
	Johnson County, AR	5071	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	243.0
	Lafayette County, AR	5073	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	107.0
	Lawrence County, AR	5075	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	215.0
	Lee County, AR	5077	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	130.0
	Lincoln County, AR	5079	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	121.0
	Little River County, AR	5081	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	158.0
	Logan County, AR	5083	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	271.0
	Lonoke County, AR	5085	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	485.0
	Madison County, AR	5087	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	145.0
	Marion County, AR	5089	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	174.0
	Miller County, AR	5091	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	350.0
	Mississippi County, AR	5093	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	547.0
	Monroe County, AR	5095	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	146.0
	Montgomery County, AR	5097	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	109.0
	Nevada County, AR	5099	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	117.0
	Newton County, AR	5101	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	76.0
	Ouachita County, AR	5103	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	344.0
	Perry County, AR	5105	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	129.0
	Phillips County, AR	5107	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	323.0
	Pike County, AR	5109	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	132.0
	Poinsett County, AR	5111	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	326.0
	Polk County, AR	5113	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	234.0
	Pope County, AR	5115	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	514.0
	Prairie County, AR	5117	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	108.0
	Pulaski County, AR	5119	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	15.0
	Pulaski County, AR	5119	2005.0	2005.0	Drug poisonings (overdose) Undetermined (Y10-Y14)	D4	26.0
	Pulaski County, AR	5119	2005.0	2005.0	All other alcohol-induced causes	A9	18.0
	Pulaski County, AR	5119	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	3346.0
	Randolph County, AR	5121	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	218.0
	St. Francis County, AR	5123	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	290.0
	Saline County, AR	5125	2005.0	2005.0	Drug poisonings (overdose) Undetermined (Y10-Y14)	D4	10.0
	Saline County, AR	5125	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	756.0
	Scott County, AR	5127	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	120.0
	Searcy County, AR	5129	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	97.0
	Sebastian County, AR	5131	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	1103.0
	Sevier County, AR	5133	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	170.0
	Sharp County, AR	5135	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	243.0
	Stone County, AR	5137	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	140.0
	Union County, AR	5139	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	564.0
	Van Buren County, AR	5141	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	226.0
	Washington County, AR	5143	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	1205.0
	White County, AR	5145	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	684.0
	Woodruff County, AR	5147	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	112.0
	Yell County, AR	5149	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	239.0
	Alameda County, CA	6001	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	132.0
	Alameda County, CA	6001	2005.0	2005.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	28.0
	Alameda County, CA	6001	2005.0	2005.0	All other drug-induced causes	D9	12.0
	Alameda County, CA	6001	2005.0	2005.0	All other alcohol-induced causes	A9	119.0
	Alameda County, CA	6001	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	9034.0
	Amador County, CA	6005	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	410.0
	Butte County, CA	6007	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	25.0
	Butte County, CA	6007	2005.0	2005.0	All other alcohol-induced causes	A9	22.0
	Butte County, CA	6007	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	2101.0
	Calaveras County, CA	6009	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	368.0
	Colusa County, CA	6011	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	136.0
	Contra Costa County, CA	6013	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	90.0
	Contra Costa County, CA	6013	2005.0	2005.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	13.0
	Contra Costa County, CA	6013	2005.0	2005.0	All other alcohol-induced causes	A9	70.0
	Contra Costa County, CA	6013	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	6608.0
	Del Norte County, CA	6015	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	272.0
	El Dorado County, CA	6017	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	20.0
	El Dorado County, CA	6017	2005.0	2005.0	All other alcohol-induced causes	A9	17.0
	El Dorado County, CA	6017	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	1269.0
	Fresno County, CA	6019	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	73.0
	Fresno County, CA	6019	2005.0	2005.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	10.0
	Fresno County, CA	6019	2005.0	2005.0	All other drug-induced causes	D9	12.0
	Fresno County, CA	6019	2005.0	2005.0	All other alcohol-induced causes	A9	110.0
	Fresno County, CA	6019	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	5731.0
	Glenn County, CA	6021	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	222.0
	Humboldt County, CA	6023	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	36.0
	Humboldt County, CA	6023	2005.0	2005.0	All other alcohol-induced causes	A9	37.0
	Humboldt County, CA	6023	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	1106.0
	Imperial County, CA	6025	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	13.0
	Imperial County, CA	6025	2005.0	2005.0	All other alcohol-induced causes	A9	16.0
	Imperial County, CA	6025	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	912.0
	Inyo County, CA	6027	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	207.0
	Kern County, CA	6029	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	84.0
	Kern County, CA	6029	2005.0	2005.0	All other alcohol-induced causes	A9	104.0
	Kern County, CA	6029	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	5106.0
	Kings County, CA	6031	2005.0	2005.0	All other alcohol-induced causes	A9	11.0
	Kings County, CA	6031	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	780.0
	Lake County, CA	6033	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	14.0
	Lake County, CA	6033	2005.0	2005.0	All other alcohol-induced causes	A9	21.0
	Lake County, CA	6033	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	764.0
	Lassen County, CA	6035	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	236.0
	Los Angeles County, CA	6037	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	523.0
	Los Angeles County, CA	6037	2005.0	2005.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	98.0
	Los Angeles County, CA	6037	2005.0	2005.0	Drug poisonings (overdose) Undetermined (Y10-Y14)	D4	18.0
	Los Angeles County, CA	6037	2005.0	2005.0	All other drug-induced causes	D9	151.0
	Los Angeles County, CA	6037	2005.0	2005.0	All other alcohol-induced causes	A9	1027.0
	Los Angeles County, CA	6037	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	58542.0
	Madera County, CA	6039	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	11.0
	Madera County, CA	6039	2005.0	2005.0	All other alcohol-induced causes	A9	11.0
	Madera County, CA	6039	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	894.0
	Marin County, CA	6041	2005.0	2005.0	Drug poisonings (overdose) Undetermined (Y10-Y14)	D4	16.0
	Marin County, CA	6041	2005.0	2005.0	All other alcohol-induced causes	A9	15.0
	Marin County, CA	6041	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	1765.0
	Mariposa County, CA	6043	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	170.0
	Mendocino County, CA	6045	2005.0	2005.0	All other alcohol-induced causes	A9	20.0
	Mendocino County, CA	6045	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	783.0
	Merced County, CA	6047	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	14.0
	Merced County, CA	6047	2005.0	2005.0	All other alcohol-induced causes	A9	25.0
	Merced County, CA	6047	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	1373.0
	Modoc County, CA	6049	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	103.0
	Mono County, CA	6051	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	47.0
	Monterey County, CA	6053	2005.0	2005.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	40.0
	Monterey County, CA	6053	2005.0	2005.0	All other alcohol-induced causes	A9	32.0
	Monterey County, CA	6053	2005.0	2005.0	All other non-drug and non-alcohol causes	O9	2245.0
	Napa County, CA	6055	2005.0	2005.0	All other alcohol-induced causes	A9	17.0
