Notes	County	County Code	Year	Year Code	Drug/Alcohol Induced Cause	Drug/Alcohol Induced Cause Code	Deaths
	Escambia County, AL	1053	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	442.0
	Etowah County, AL	1055	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	19.0
	Etowah County, AL	1055	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	1353.0
	Fayette County, AL	1057	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	216.0
	Franklin County, AL	1059	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	10.0
	Franklin County, AL	1059	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	371.0
	Geneva County, AL	1061	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	340.0
	Greene County, AL	1063	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	101.0
	Hale County, AL	1065	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	180.0
	Henry County, AL	1067	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	189.0
	Houston County, AL	1069	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	17.0
	Houston County, AL	1069	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	1086.0
	Jackson County, AL	1071	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	666.0
	Jefferson County, AL	1073	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	85.0
	Jefferson County, AL	1073	2013.0	2013.0	All other drug-induced causes	D9	31.0
	Jefferson County, AL	1073	2013.0	2013.0	All other alcohol-induced causes	A9	42.0
	Jefferson County, AL	1073	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	6828.0
	Lamar County, AL	1075	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	218.0
	Lauderdale County, AL	1077	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	1113.0
	Lawrence County, AL	1079	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	388.0
	Lee County, AL	1081	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	10.0
	Lee County, AL	1081	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	1097.0
	Limestone County, AL	1083	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	642.0
	Lowndes County, AL	1085	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	124.0
	Macon County, AL	1087	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	234.0
	Madison County, AL	1089	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	19.0
	Madison County, AL	1089	2013.0	2013.0	All other alcohol-induced causes	A9	12.0
	Madison County, AL	1089	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	2754.0
	Marengo County, AL	1091	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	258.0
	Marion County, AL	1093	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	390.0
	Marshall County, AL	1095	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	13.0
	Marshall County, AL	1095	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	1089.0
	Mobile County, AL	1097	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	57.0
	Mobile County, AL	1097	2013.0	2013.0	All other alcohol-induced causes	A9	25.0
	Mobile County, AL	1097	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	4170.0
	Monroe County, AL	1099	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	235.0
	Montgomery County, AL	1101	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	2078.0
	Morgan County, AL	1103	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	18.0
	Morgan County, AL	1103	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	1189.0
	Perry County, AL	1105	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	146.0
	Pickens County, AL	1107	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	240.0
	Pike County, AL	1109	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	365.0
	Randolph County, AL	1111	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	281.0
	Russell County, AL	1113	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	462.0
	St. Clair County, AL	1115	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	17.0
	St. Clair County, AL	1115	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	861.0
	Shelby County, AL	1117	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	27.0
	Shelby County, AL	1117	2013.0	2013.0	All other alcohol-induced causes	A9	11.0
	Shelby County, AL	1117	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	1253.0
	Sumter County, AL	1119	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	167.0
	Talladega County, AL	1121	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	11.0
	Talladega County, AL	1121	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	1017.0
	Tallapoosa County, AL	1123	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	518.0
	Tuscaloosa County, AL	1125	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	30.0
	Tuscaloosa County, AL	1125	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	1599.0
	Walker County, AL	1127	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	26.0
	Walker County, AL	1127	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	971.0
	Washington County, AL	1129	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	224.0
	Wilcox County, AL	1131	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	165.0
	Winston County, AL	1133	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	312.0
	Aleutians West Census Area, AK	2016	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	13.0
	Anchorage Borough, AK	2020	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	44.0
	Anchorage Borough, AK	2020	2013.0	2013.0	Alcohol poisonings (overdose) (X45, X65, Y15)	A1	15.0
	Anchorage Borough, AK	2020	2013.0	2013.0	All other alcohol-induced causes	A9	47.0
	Anchorage Borough, AK	2020	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	1469.0
	Bethel Census Area, AK	2050	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	87.0
	Bristol Bay Borough, AK	2060	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	10.0
	Dillingham Census Area, AK	2070	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	35.0
	Fairbanks North Star Borough, AK	2090	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	12.0
	Fairbanks North Star Borough, AK	2090	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	423.0
	Haines Borough, AK	2100	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	16.0
	Juneau Borough, AK	2110	2013.0	2013.0	All other alcohol-induced causes	A9	10.0
	Juneau Borough, AK	2110	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	158.0
	Kenai Peninsula Borough, AK	2122	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	361.0
	Ketchikan Gateway Borough, AK	2130	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	64.0
	Kodiak Island Borough, AK	2150	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	72.0
	Matanuska-Susitna Borough, AK	2170	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	10.0
	Matanuska-Susitna Borough, AK	2170	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	526.0
	Nome Census Area, AK	2180	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	63.0
	North Slope Borough, AK	2185	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	39.0
	Northwest Arctic Borough, AK	2188	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	35.0
	Prince of Wales-Outer Ketchikan Census Area, AK	2201	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	19.0
	Sitka Borough, AK	2220	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	61.0
	Skagway-Hoonah-Angoon Census Area, AK	2232	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	16.0
	Southeast Fairbanks Census Area, AK	2240	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	45.0
	Valdez-Cordova Census Area, AK	2261	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	47.0
	Wade Hampton Census Area, AK	2270	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	72.0
	Wrangell-Petersburg Census Area, AK	2280	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	53.0
	Yukon-Koyukuk Census Area, AK	2290	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	54.0
	Apache County, AZ	4001	2013.0	2013.0	All other alcohol-induced causes	A9	28.0
	Apache County, AZ	4001	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	596.0
	Cochise County, AZ	4003	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	11.0
	Cochise County, AZ	4003	2013.0	2013.0	All other alcohol-induced causes	A9	17.0
	Cochise County, AZ	4003	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	1241.0
	Coconino County, AZ	4005	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	23.0
	Coconino County, AZ	4005	2013.0	2013.0	Alcohol poisonings (overdose) (X45, X65, Y15)	A1	16.0
	Coconino County, AZ	4005	2013.0	2013.0	All other alcohol-induced causes	A9	27.0
	Coconino County, AZ	4005	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	632.0
	Gila County, AZ	4007	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	12.0
	Gila County, AZ	4007	2013.0	2013.0	All other alcohol-induced causes	A9	15.0
	Gila County, AZ	4007	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	670.0
	Graham County, AZ	4009	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	261.0
	Greenlee County, AZ	4011	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	46.0
	La Paz County, AZ	4012	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	258.0
	Maricopa County, AZ	4013	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	525.0
	Maricopa County, AZ	4013	2013.0	2013.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	91.0
	Maricopa County, AZ	4013	2013.0	2013.0	Drug poisonings (overdose) Undetermined (Y10-Y14)	D4	89.0
	Maricopa County, AZ	4013	2013.0	2013.0	All other drug-induced causes	D9	65.0
	Maricopa County, AZ	4013	2013.0	2013.0	Alcohol poisonings (overdose) (X45, X65, Y15)	A1	31.0
	Maricopa County, AZ	4013	2013.0	2013.0	All other alcohol-induced causes	A9	523.0
	Maricopa County, AZ	4013	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	25907.0
	Mohave County, AZ	4015	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	43.0
	Mohave County, AZ	4015	2013.0	2013.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	18.0
	Mohave County, AZ	4015	2013.0	2013.0	All other alcohol-induced causes	A9	63.0
	Mohave County, AZ	4015	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	2852.0
	Navajo County, AZ	4017	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	22.0
	Navajo County, AZ	4017	2013.0	2013.0	Alcohol poisonings (overdose) (X45, X65, Y15)	A1	30.0
	Navajo County, AZ	4017	2013.0	2013.0	All other alcohol-induced causes	A9	46.0
	Navajo County, AZ	4017	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	859.0
	Pima County, AZ	4019	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	189.0
	Pima County, AZ	4019	2013.0	2013.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	20.0
	Pima County, AZ	4019	2013.0	2013.0	Alcohol poisonings (overdose) (X45, X65, Y15)	A1	12.0
	Pima County, AZ	4019	2013.0	2013.0	All other alcohol-induced causes	A9	185.0
	Pima County, AZ	4019	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	8215.0
	Pinal County, AZ	4021	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	41.0
	Pinal County, AZ	4021	2013.0	2013.0	All other alcohol-induced causes	A9	67.0
	Pinal County, AZ	4021	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	2348.0
	Santa Cruz County, AZ	4023	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	278.0
	Yavapai County, AZ	4025	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	39.0
	Yavapai County, AZ	4025	2013.0	2013.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	13.0
	Yavapai County, AZ	4025	2013.0	2013.0	Drug poisonings (overdose) Undetermined (Y10-Y14)	D4	13.0
	Yavapai County, AZ	4025	2013.0	2013.0	All other alcohol-induced causes	A9	38.0
	Yavapai County, AZ	4025	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	2633.0
	Yuma County, AZ	4027	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	22.0
	Yuma County, AZ	4027	2013.0	2013.0	All other alcohol-induced causes	A9	13.0
	Yuma County, AZ	4027	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	1296.0
	Arkansas County, AR	5001	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	227.0
	Ashley County, AR	5003	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	254.0
	Baxter County, AR	5005	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	678.0
	Benton County, AR	5007	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	11.0
	Benton County, AR	5007	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	1587.0
	Boone County, AR	5009	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	434.0
	Bradley County, AR	5011	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	185.0
	Calhoun County, AR	5013	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	68.0
	Carroll County, AR	5015	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	281.0
	Chicot County, AR	5017	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	159.0
	Clark County, AR	5019	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	253.0
	Clay County, AR	5021	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	238.0
	Cleburne County, AR	5023	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	361.0
	Cleveland County, AR	5025	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	98.0
	Columbia County, AR	5027	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	307.0
	Conway County, AR	5029	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	263.0
	Craighead County, AR	5031	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	10.0
	Craighead County, AR	5031	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	868.0
	Crawford County, AR	5033	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	11.0
	Crawford County, AR	5033	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	584.0
	Crittenden County, AR	5035	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	475.0
	Cross County, AR	5037	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	201.0
	Dallas County, AR	5039	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	114.0
	Desha County, AR	5041	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	128.0
	Drew County, AR	5043	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	215.0
	Faulkner County, AR	5045	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	880.0
	Franklin County, AR	5047	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	220.0
	Fulton County, AR	5049	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	160.0
	Garland County, AR	5051	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	11.0
	Garland County, AR	5051	2013.0	2013.0	All other alcohol-induced causes	A9	14.0
	Garland County, AR	5051	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	1350.0
	Grant County, AR	5053	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	160.0
	Greene County, AR	5055	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	464.0
	Hempstead County, AR	5057	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	237.0
	Hot Spring County, AR	5059	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	396.0
	Howard County, AR	5061	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	152.0
	Independence County, AR	5063	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	397.0
	Izard County, AR	5065	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	183.0
	Jackson County, AR	5067	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	218.0
	Jefferson County, AR	5069	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	863.0
	Johnson County, AR	5071	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	235.0
	Lafayette County, AR	5073	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	100.0
	Lawrence County, AR	5075	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	226.0
	Lee County, AR	5077	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	129.0
	Lincoln County, AR	5079	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	139.0
	Little River County, AR	5081	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	159.0
	Logan County, AR	5083	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	275.0
	Lonoke County, AR	5085	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	10.0
	Lonoke County, AR	5085	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	612.0
	Madison County, AR	5087	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	168.0
	Marion County, AR	5089	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	247.0
	Miller County, AR	5091	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	435.0
	Mississippi County, AR	5093	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	505.0
	Monroe County, AR	5095	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	127.0
	Montgomery County, AR	5097	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	118.0
	Nevada County, AR	5099	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	124.0
	Newton County, AR	5101	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	101.0
	Ouachita County, AR	5103	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	358.0
	Perry County, AR	5105	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	142.0
	Phillips County, AR	5107	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	256.0
	Pike County, AR	5109	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	159.0
	Poinsett County, AR	5111	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	309.0
	Polk County, AR	5113	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	275.0
	Pope County, AR	5115	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	610.0
	Prairie County, AR	5117	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	95.0
	Pulaski County, AR	5119	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	38.0
	Pulaski County, AR	5119	2013.0	2013.0	Drug poisonings (overdose) Undetermined (Y10-Y14)	D4	10.0
	Pulaski County, AR	5119	2013.0	2013.0	All other alcohol-induced causes	A9	21.0
	Pulaski County, AR	5119	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	3467.0
	Randolph County, AR	5121	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	214.0
	St. Francis County, AR	5123	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	306.0
	Saline County, AR	5125	2013.0	2013.0	All other alcohol-induced causes	A9	11.0
	Saline County, AR	5125	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	1024.0
	Scott County, AR	5127	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	122.0
	Searcy County, AR	5129	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	115.0
	Sebastian County, AR	5131	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	1213.0
	Sevier County, AR	5133	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	163.0
	Sharp County, AR	5135	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	218.0
	Stone County, AR	5137	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	188.0
	Union County, AR	5139	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	551.0
	Van Buren County, AR	5141	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	238.0
	Washington County, AR	5143	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	12.0
	Washington County, AR	5143	2013.0	2013.0	All other alcohol-induced causes	A9	10.0
	Washington County, AR	5143	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	1377.0
	White County, AR	5145	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	812.0
	Woodruff County, AR	5147	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	85.0
	Yell County, AR	5149	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	250.0
	Alameda County, CA	6001	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	150.0
	Alameda County, CA	6001	2013.0	2013.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	24.0
	Alameda County, CA	6001	2013.0	2013.0	Alcohol poisonings (overdose) (X45, X65, Y15)	A1	13.0
	Alameda County, CA	6001	2013.0	2013.0	All other alcohol-induced causes	A9	154.0
	Alameda County, CA	6001	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	9244.0
	Amador County, CA	6005	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	403.0
	Butte County, CA	6007	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	54.0
	Butte County, CA	6007	2013.0	2013.0	All other alcohol-induced causes	A9	34.0
	Butte County, CA	6007	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	2176.0
	Calaveras County, CA	6009	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	482.0
	Colusa County, CA	6011	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	134.0
	Contra Costa County, CA	6013	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	114.0
	Contra Costa County, CA	6013	2013.0	2013.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	26.0
	Contra Costa County, CA	6013	2013.0	2013.0	Alcohol poisonings (overdose) (X45, X65, Y15)	A1	11.0
	Contra Costa County, CA	6013	2013.0	2013.0	All other alcohol-induced causes	A9	93.0
	Contra Costa County, CA	6013	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	6913.0
	Del Norte County, CA	6015	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	277.0
	El Dorado County, CA	6017	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	32.0
	El Dorado County, CA	6017	2013.0	2013.0	All other alcohol-induced causes	A9	22.0
	El Dorado County, CA	6017	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	1285.0
	Fresno County, CA	6019	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	72.0
	Fresno County, CA	6019	2013.0	2013.0	Drug poisonings (overdose) Suicide (X60-X64)	D2	16.0
	Fresno County, CA	6019	2013.0	2013.0	Alcohol poisonings (overdose) (X45, X65, Y15)	A1	20.0
	Fresno County, CA	6019	2013.0	2013.0	All other alcohol-induced causes	A9	105.0
	Fresno County, CA	6019	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	6332.0
	Glenn County, CA	6021	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	237.0
	Humboldt County, CA	6023	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	35.0
	Humboldt County, CA	6023	2013.0	2013.0	All other drug-induced causes	D9	11.0
	Humboldt County, CA	6023	2013.0	2013.0	All other alcohol-induced causes	A9	57.0
	Humboldt County, CA	6023	2013.0	2013.0	All other non-drug and non-alcohol causes	O9	1199.0
	Imperial County, CA	6025	2013.0	2013.0	Drug poisonings (overdose) Unintentional (X40-X44)	D1	29.0
